Barcode,num_loans
33528001892620,0
33528001892638,1
33528001892646,3
33528001892653,5
33528001892661,0
33528001892679,3
33528001892687,2
33528001892695,5
33528001892703,0
33528001892711,0
33528001892729,2
33528001892737,1
33528001892745,1
33528001892752,5
33528001892760,2
33528001892778,1
33528001892786,7
33528001892794,2
33528001892802,1
33528001892810,11
33528001892828,4
33528001892836,3
33528001892844,1
33528001892851,0
33528001892869,1
33528001892877,2
33528001892885,0
33528001892893,2
33528001892901,4
33528001892919,1
33528001892927,4
33528001892935,2
33528001892943,1
33528001892950,0
33528001892968,3
33528001892976,4
33528001892984,3
33528001892992,2
33528001893008,1
33528001893099,4
33528001893107,1
33528001893115,2
33528001893131,4
33528001893149,13
33528001893156,9
33528001893164,2
33528001893172,0
33528001893180,2
33528001893198,1
33528001893206,2
33528001893214,1
33528001893222,0
33528001893230,4
33528001893248,7
33528001893255,8
33528001893263,2
33528001893271,5
33528001893289,2
33528001893297,9
33528001893305,0
33528001893313,2
33528001893321,4
33528001893339,3
33528001893362,3
33528001893370,0
33528001893388,0
33528001893396,2
33528001893404,0
33528001893412,3
33528001893420,4
33528001893438,5
33528001893446,1
33528001893453,1
33528001893461,8
33528001893511,2
33528001893529,7
33528001893537,4
33528001893545,3
33528001893552,6
33528001893560,1
33528001893586,2
33528001893594,4
33528001893602,4
33528001893636,3
33528001893644,2
33528001893651,1
33528001893669,0
33528001893677,1
33528001893685,1
33528001893693,3
33528001893701,0
33528001893719,8
33528001893727,1
33528001893735,14
33528001893743,9
33528001893768,1
33528001893776,2
33528001893784,2
33528001893792,2
33528001893800,3
33528001893818,1
33528001893826,1
33528001893834,2
33528001893842,1
33528001893859,7
33528001893867,2
33528001893875,10
33528001893891,2
33528001893909,16
33528001893917,5
33528001893925,1
33528001893933,0
33528001893941,1
33528001893958,13
33528001893966,0
33528001893982,1
33528001893990,9
33528001894006,2
33528001894030,23
33528001894048,2
33528001894055,40
33528001894063,3
33528001894071,13
33528001894089,52
33528001894097,5
33528001894105,14
33528001894113,17
33528001894121,8
33528001894139,13
33528001894147,9
33528001894162,0
33528001894170,0
33528001894188,0
33528001894196,3
33528001894204,3
33528001894212,5
33528001894220,31
33528001894238,7
33528001894246,3
33528001894253,26
33528001894261,5
33528001894279,1
33528001894311,4
33528001894329,1
33528001894337,1
33528001894345,2
33528001894352,0
33528001894360,6
33528001894378,3
33528001894386,2
33528001894394,0
33528001894402,0
33528001894410,1
33528001894428,0
33528001894436,7
33528001894451,0
33528001894469,0
33528001894477,0
33528001894485,0
33528001894493,0
33528001894501,0
33528001894519,0
33528001894527,0
33528001894535,0
33528001894543,2
33528001894550,4
33528001894568,3
33528001894576,0
33528001894584,3
33528001894592,8
33528001894600,4
33528001894618,17
33528001894626,6
33528001894634,21
33528001894642,5
33528001894659,0
33528001894667,0
33528001894675,0
33528001894683,0
33528001894691,0
33528001894709,0
33528001894733,2
33528001894741,2
33528001894774,0
33528001894790,0
33528001894808,0
33528001894816,0
33528001894824,0
33528001894832,0
33528001894840,1
33528001894857,0
33528001894865,1
33528001894873,0
33528001894881,1
33528001894899,0
33528001894907,0
33528001894915,0
33528001894923,0
33528001894931,6
33528001894949,0
33528001894964,0
33528001894972,0
33528001894980,0
33528001894998,0
33528001895003,0
33528001895011,1
33528001895029,0
33528001895037,0
33528001895045,1
33528001895052,0
33528001895060,0
33528001895078,0
33528001895086,0
33528001895094,0
33528001895102,0
33528001895110,0
33528001895128,0
33528001895136,0
33528001895144,4
33528001895151,9
33528001895169,0
33528001895193,0
33528001895201,0
33528001895219,1
33528001895227,0
33528001895235,0
33528001895250,0
33528001895268,0
33528001895276,0
33528001895284,3
33528001895292,14
33528001895300,3
33528001895318,5
33528001895326,2
33528001895334,5
33528001895359,41
33528001895367,0
33528001895375,0
33528001895383,0
33528001895391,4
33528001895417,3
33528001895433,0
33528001895458,2
33528001895466,1
33528001895482,3
33528001895490,10
33528001895508,8
33528001895516,0
33528001895532,12
33528001895540,1
33528001895565,1
33528001895573,3
33528001895599,0
33528001895607,0
33528001895615,0
33528001895623,0
33528001895631,0
33528001895649,0
33528001895664,1
33528001895680,9
33528001895698,2
33528001895706,16
33528001895714,16
33528001895722,8
33528001895730,3
33528001895748,10
33528001895755,5
33528001895763,1
33528001895771,29
33528001895789,16
33528001895797,0
33528001895805,0
33528001895813,0
33528001895821,0
33528001895839,0
33528001895847,0
33528001895854,0
33528001895862,2
33528001895870,2
33528001895888,10
33528001895896,7
33528001895904,2
33528001895912,3
33528001895920,0
33528001895938,7
33528001895946,2
33528001895953,3
33528001895961,4
33528001895979,1
33528001895987,0
33528001895995,2
33528001896001,5
33528001896019,4
33528001896027,0
33528001896035,3
33528001896043,7
33528001896050,5
33528001896068,4
33528001896076,3
33528001896084,2
33528001896092,1
33528001896100,2
33528001896118,0
33528001896126,1
33528001896134,2
33528001896142,3
33528001896159,6
33528001896167,1
33528001896175,0
33528001896191,0
33528001896209,0
33528001896217,9
33528001896225,0
33528001896233,0
33528001896241,0
33528001896258,6
33528001896266,0
33528001896274,3
33528001896282,1
33528001896290,0
33528001896308,0
33528001896316,4
33528001896324,0
33528001896332,0
33528001896340,8
33528001896357,1
33528001896365,1
33528001896373,3
33528001896381,2
33528001896399,3
33528001896407,2
33528001896415,1
33528001896423,2
33528001896431,0
33528001896449,2
33528001896456,3
33528001896464,1
33528001896472,3
33528001896480,1
33528001896506,1
33528001896514,0
33528001896522,0
33528001896548,0
33528001896555,0
33528001896571,0
33528001896589,0
33528001896597,1
33528001896605,0
33528001896613,0
33528001896621,2
33528001896639,4
33528001896647,1
33528001896654,1
33528001896662,5
33528001896670,2
33528001896688,0
33528001896696,0
33528001896712,0
33528001896720,0
33528001896738,0
33528001896746,1
33528001896753,0
33528001896761,4
33528001896779,1
33528001896787,4
33528001896795,2
33528001896803,0
33528001896811,7
33528001896829,1
33528001896837,4
33528001896845,2
33528001896852,8
33528001896860,3
33528001896878,2
33528001896886,0
33528001896894,1
33528001896902,1
33528001896910,2
33528001896928,1
33528001896936,0
33528001896944,0
33528001896951,1
33528001896969,0
33528001896977,9
33528001896985,6
33528001896993,2
33528001897009,1
33528001897017,0
33528001897025,2
33528001897033,3
33528001897041,0
33528001897058,1
33528001897066,0
33528001897074,0
33528001897082,0
33528001897090,0
33528001897108,0
33528001897116,2
33528001897124,0
33528001897132,3
33528001897140,0
33528001897157,0
33528001897165,5
33528001897173,0
33528001897181,0
33528001897199,2
33528001897207,0
33528001897215,2
33528001897223,0
33528001897231,4
33528001897249,0
33528001897256,2
33528001897264,0
33528001897272,0
33528001897280,0
33528001897298,1
33528001897306,4
33528001897314,0
33528001897322,3
33528001897330,0
33528001897348,1
33528001897355,4
33528001897363,3
33528001897371,4
33528001897389,2
33528001897397,3
33528001897405,0
33528001897413,1
33528001897421,2
33528001897439,5
33528001897447,2
33528001897454,0
33528001897462,3
33528001897470,1
33528001897488,3
33528001897496,1
33528001897504,2
33528001897512,2
33528001897520,2
33528001897538,4
33528001897546,1
33528001897553,4
33528001897579,2
33528001897587,0
33528001897595,4
33528001897603,8
33528001897611,0
33528001897629,5
33528001897637,0
33528001897645,0
33528001897652,0
33528001897660,0
33528001897678,0
33528001897686,0
33528001897694,0
33528001897702,1
33528001897710,2
33528001897728,0
33528001897736,6
33528001897744,1
33528001897751,0
33528001897769,0
33528001897777,0
33528001897785,1
33528001897793,3
33528001897801,4
33528001897819,2
33528001897827,1
33528001897843,0
33528001897850,4
33528001897868,5
33528001897876,4
33528001897884,0
33528001897892,2
33528001897900,4
33528001897918,1
33528001897926,4
33528001897934,0
33528001897959,5
33528001897967,1
33528001897975,4
33528001897983,1
33528001897991,3
33528001898007,0
33528001898015,0
33528001898023,0
33528001898031,0
33528001898049,0
33528001898056,0
33528001898064,0
33528001898072,0
33528001898080,0
33528001898098,3
33528001898106,19
33528001898114,0
33528001898122,1
33528001898148,17
33528001898163,8
33528001898171,6
33528001898197,1
33528001898205,0
33528001898213,1
33528001898221,2
33528001898239,0
33528001898247,0
33528001898254,0
33528001898262,0
33528001898270,2
33528001898288,0
33528001898296,0
33528001898312,0
33528001898320,1
33528001898338,0
33528001898346,0
33528001898353,0
33528001898361,0
33528001898379,0
33528001898387,0
33528001898395,0
33528001898403,0
33528001898411,0
33528001898429,0
33528001898437,1
33528001898445,1
33528001898460,7
33528001898502,0
33528001898528,1
33528001898544,0
33528001898551,5
33528001898577,0
33528001898593,0
33528001898601,0
33528001898700,0
33528001898726,0
33528001898734,0
33528001898742,4
33528001898759,0
33528001898767,4
33528001898775,1
33528001898783,1
33528001898791,5
33528001898809,0
33528001898817,0
33528001898825,11
33528001898833,0
33528001898841,9
33528001898858,5
33528001898874,9
33528001898882,9
33528001898890,1
33528001898908,1
33528001898924,0
33528001898932,1
33528001898940,6
33528001898957,4
33528001898965,1
33528001898973,0
33528001898981,0
33528001898999,1
33528001899005,4
33528001899013,1
33528001899021,6
33528001899039,2
33528001899047,0
33528001899054,0
33528001899062,1
33528001899070,1
33528001899088,1
33528001899096,0
33528001899104,4
33528001899112,11
33528001899120,0
33528001899138,0
33528001899146,0
33528001899153,0
33528001899161,2
33528001899179,2
33528001899187,1
33528001899195,0
33528001899203,3
33528001899211,0
33528001899229,0
33528001899237,2
33528001899245,7
33528001899252,2
33528001899260,7
33528001899278,2
33528001899286,3
33528001899294,2
33528001899302,4
33528001899310,0
33528001899328,10
33528001899336,4
33528001899344,8
33528001899351,1
33528001899369,0
33528001899377,1
33528001899385,0
33528001899393,0
33528001899401,1
33528001899419,1
33528001899427,5
33528001899435,7
33528001899443,0
33528001899450,2
33528001899468,6
33528001899476,1
33528001899484,1
33528001899492,2
33528001899500,2
33528001899518,0
33528001899526,1
33528001899534,3
33528001899542,3
33528001899559,1
33528001899567,2
33528001899575,4
33528001899583,3
33528001899591,0
33528001899609,3
33528001899617,0
33528001899625,1
33528001899633,2
33528001899641,1
33528001899658,1
33528001899666,6
33528001899674,1
33528001899682,0
33528001899690,10
33528001899708,3
33528001899716,0
33528001899724,1
33528001899732,5
33528001899740,1
33528001899757,5
33528001899765,1
33528001899773,1
33528001899781,0
33528001899799,3
33528001899807,3
33528001899815,3
33528001899930,8
33528001900050,1
33528001900068,1
33528001900076,3
33528001900084,1
33528001900092,10
33528001900100,1
33528001900118,2
33528001900126,3
33528001900134,4
33528001900142,10
33528001900159,3
33528001900167,8
33528001900175,5
33528001900183,4
33528001900191,1
33528001900209,11
33528001900217,6
33528001900225,2
33528001900233,0
33528001900266,1
33528001900274,3
33528001900290,3
33528001900324,12
33528001900340,11
33528001900357,2
33528001900365,1
33528001900373,1
33528001900399,0
33528001900407,3
33528001900415,7
33528001900431,7
33528001900464,5
33528001900480,6
33528001900498,1
33528001900514,1
33528001900522,8
33528001900555,2
33528001900589,4
33528001900597,1
33528001900613,5
33528001900621,18
33528001900639,27
33528001900647,9
33528001900654,0
33528001900662,0
33528001900670,0
33528001900688,0
33528001900704,0
33528001900712,0
33528001900720,1
33528001900738,1
33528001900746,0
33528001900753,1
33528001900761,0
33528001900779,4
33528001900787,0
33528001900795,0
33528001900803,4
33528001900811,0
33528001900829,0
33528001900837,3
33528001900852,0
33528001900860,2
33528001900878,0
33528001900886,0
33528001900894,3
33528001900902,2
33528001900910,7
33528001900928,0
33528001900936,3
33528001900944,2
33528001900951,4
33528001900969,3
33528001900977,5
33528001900985,3
33528001900993,3
33528001901009,1
33528001901017,1
33528001901025,1
33528001901033,1
33528001901041,4
33528001901058,1
33528001901066,3
33528001901074,0
33528001901082,4
33528001901090,0
33528001901116,0
33528001901124,0
33528001901132,4
33528001901140,3
33528001901157,1
33528001901165,9
33528001901173,2
33528001901181,2
33528001901199,1
33528001901207,2
33528001901215,1
33528001901223,0
33528001901231,4
33528001901249,2
33528001901256,4
33528001901264,1
33528001901272,3
33528001901280,6
33528001901298,3
33528001901306,1
33528001901314,0
33528001901322,5
33528001901330,5
33528001901348,0
33528001901355,1
33528001901363,4
33528001901371,1
33528001901389,1
33528001901397,4
33528001901405,0
33528001901421,0
33528001901439,1
33528001901447,0
33528001901454,0
33528001901462,0
33528001901470,1
33528001901488,8
33528001901496,0
33528001901504,2
33528001901512,0
33528001901520,1
33528001901538,0
33528001901546,3
33528001901553,4
33528001901579,1
33528001901587,3
33528001901595,5
33528001901603,8
33528001901611,3
33528001901629,1
33528001901637,0
33528001901645,0
33528001901652,3
33528001901660,0
33528001901678,2
33528001901686,1
33528001901694,0
33528001901702,3
33528001901710,0
33528001901728,0
33528001901736,5
33528001901744,2
33528001901751,0
33528001901769,0
33528001901777,0
33528001901785,0
33528001901793,5
33528001901801,0
33528001901819,1
33528001901827,1
33528001901835,5
33528001901843,2
33528001901850,2
33528001901868,2
33528001901876,4
33528001901884,2
33528001901892,1
33528001901900,0
33528001901918,0
33528001901926,0
33528001901934,5
33528001901942,1
33528001901959,7
33528001901967,1
33528001901975,1
33528001901983,0
33528001901991,3
33528001902007,0
33528001902015,1
33528001902023,3
33528001902031,0
33528001902049,1
33528001902056,0
33528001902064,6
33528001902072,1
33528001902080,5
33528001902098,5
33528001902106,0
33528001902114,11
33528001902122,0
33528001902130,1
33528001902148,2
33528001902155,1
33528001902163,1
33528001902171,7
33528001902189,5
33528001902197,1
33528001902205,0
33528001902213,2
33528001902221,1
33528001902239,0
33528001902247,0
33528001902254,4
33528001902262,5
33528001902270,0
33528001902288,0
33528001902296,0
33528001902304,1
33528001902312,5
33528001902320,2
33528001902338,7
33528001902346,0
33528001902353,3
33528001902361,0
33528001902379,0
33528001902387,5
33528001902395,7
33528001902403,1
33528001902411,0
33528001902429,0
33528001902437,2
33528001902445,4
33528001902452,3
33528001902460,1
33528001902478,4
33528001902486,0
33528001902494,2
33528001902502,1
33528001902510,1
33528001902528,2
33528001902536,7
33528001902544,0
33528001902551,3
33528001902569,0
33528001902577,0
33528001902585,7
33528001902593,0
33528001902601,2
33528001902619,3
33528001902650,0
33528001902668,3
33528001902676,1
33528001902684,1
33528001902692,0
33528001902700,1
33528001902718,3
33528001902726,1
33528001902734,1
33528001902742,4
33528001902759,0
33528001902767,20
33528001902775,0
33528001902783,0
33528001902791,3
33528001902809,0
33528001902817,0
33528001902825,0
33528001902833,0
33528001902841,1
33528001902858,4
33528001902866,6
33528001902874,0
33528001902882,2
33528001902890,1
33528001902908,2
33528001902916,0
33528001902924,0
33528001902932,0
33528001902940,2
33528001902957,3
33528001902965,4
33528001902973,0
33528001902981,2
33528001902999,2
33528001903005,3
33528001903013,0
33528001903021,0
33528001903039,5
33528001903054,0
33528001903062,7
33528001903096,7
33528001903104,8
33528001903112,0
33528001903120,1
33528001903138,2
33528001903146,10
33528001903161,0
33528001903195,0
33528001903245,3
33528001903252,1
33528001903260,11
33528001903278,12
33528001903351,5
33528001903377,1
33528001903385,0
33528001903393,2
33528001903401,0
33528001903419,0
33528001903427,0
33528001903435,0
33528001903443,0
33528001903476,0
33528001903484,0
33528001903492,0
33528001903518,1
33528001903542,17
33528001903559,13
33528001903567,9
33528001903575,0
33528001903617,5
33528001903625,0
33528001903633,3
33528001903641,29
33528001903658,1
33528001903666,13
33528001903674,1
33528001903682,3
33528001903690,21
33528001903708,1
33528001903716,13
33528001903724,10
33528001903732,2
33528001903740,4
33528001903757,3
33528001903765,3
33528001903773,3
33528001903781,12
33528001903799,2
33528001903807,2
33528001903815,12
33528001903823,0
33528001903831,15
33528001903849,1
33528001903856,1
33528001903864,2
33528001903872,0
33528001903880,5
33528001903898,5
33528001903906,5
33528001903914,5
33528001903989,0
33528001904029,2
33528001904045,2
33528001904060,0
33528001904078,1
33528001904219,5
33528001904227,0
33528001904276,0
33528001904284,0
33528001904292,0
33528001904359,0
33528001904367,0
33528001904375,4
33528001904391,3
33528001904409,4
33528001904425,13
33528001904433,2
33528001904441,9
33528001904458,2
33528001904466,7
33528001904474,0
33528001904482,1
33528001904490,6
33528001904508,1
33528001904516,3
33528001904524,2
33528001904532,4
33528001904540,7
33528001904557,10
33528001904565,0
33528001904581,1
33528001904599,0
33528001904607,2
33528001904615,3
33528001904623,7
33528001904649,0
33528001904664,3
33528001904672,5
33528001904680,0
33528001904698,0
33528001904706,1
33528001904714,1
33528001904722,8
33528001904730,3
33528001904748,0
33528001904755,0
33528001904771,5
33528001904789,0
33528001904797,5
33528001904821,5
33528001904839,1
33528001904847,0
33528001904854,11
33528001904862,2
33528001904870,1
33528001904888,11
33528001904896,1
33528001904904,1
33528001904920,2
33528001904938,0
33528001904946,4
33528001904961,0
33528001904979,0
33528001904987,0
33528001904995,5
33528001905000,4
33528001905018,1
33528001905026,2
33528001905034,3
33528001905042,2
33528001905059,0
33528001905067,0
33528001905075,0
33528001905083,1
33528001905091,0
33528001905109,5
33528001905117,0
33528001905125,1
33528001905133,0
33528001905141,0
33528001905158,3
33528001905174,0
33528001905182,2
33528001905190,0
33528001905208,2
33528001905364,0
33528001905372,0
33528001905380,0
33528001905398,0
33528001905406,1
33528001905422,1
33528001905430,1
33528001905448,3
33528001905489,2
33528001905497,0
33528001905505,0
33528001905513,0
33528001905521,0
33528001905547,0
33528001905554,0
33528001905562,0
33528001905604,0
33528001905612,1
33528001905620,2
33528001905638,1
33528001905646,0
33528001905653,0
33528001905661,0
33528001905679,5
33528001905687,6
33528001905703,2
33528001905711,0
33528001905729,7
33528001905737,0
33528001905745,2
33528001905752,0
33528001905760,3
33528001905778,14
33528001905794,0
33528001905802,2
33528001905810,3
33528001905828,0
33528001905836,1
33528001905844,0
33528001905885,0
33528001905901,8
33528001905919,28
33528001905935,0
33528001905943,1
33528001905950,2
33528001905968,1
33528001905976,3
33528001905984,2
33528001906016,4
33528001906024,1
33528001906032,5
33528001906040,1
33528001906057,1
33528001906073,2
33528001906081,26
33528001906099,4
33528001906115,1
33528001906123,0
33528001906131,0
33528001906156,0
33528001906164,0
33528001906172,9
33528001906552,0
33528001906560,3
33528001906586,0
33528001906594,1
33528001906602,8
33528001906610,0
33528001906628,4
33528001906636,0
33528001906644,0
33528001906669,1
33528001906735,2
33528001906776,0
33528001906784,4
33528001906792,1
33528001906800,1
33528001906818,2
33528001906826,0
33528001906834,2
33528001906842,1
33528001906859,8
33528001906867,0
33528001906875,0
33528001906883,1
33528001906891,6
33528001906909,0
33528001906925,1
33528001906933,4
33528001906941,6
33528001906958,2
33528001906966,0
33528001906974,1
33528001906982,0
33528001906990,1
33528001907006,0
33528001907014,1
33528001907022,0
33528001907030,2
33528001907048,5
33528001907055,3
33528001907063,1
33528001907071,1
33528001907089,0
33528001907097,0
33528001907105,0
33528001907113,2
33528001907121,1
33528001907139,0
33528001907147,4
33528001907154,0
33528001907162,3
33528001907170,5
33528001907188,0
33528001907196,7
33528001907204,2
33528001907212,1
33528001907220,14
33528001907246,0
33528001907253,1
33528001907287,1
33528001907295,0
33528001907303,2
33528001907311,2
33528001907337,0
33528001907345,4
33528001907352,0
33528001907360,5
33528001907378,1
33528001907386,0
33528001907394,2
33528001907402,4
33528001907410,3
33528001907428,0
33528001907436,1
33528001907444,3
33528001907451,0
33528001907477,1
33528001907485,1
33528001907493,3
33528001907501,0
33528001907519,2
33528001907527,1
33528001907535,3
33528001907550,2
33528001907568,5
33528001907576,1
33528001907584,14
33528001907592,5
33528001907600,5
33528001907618,4
33528001907626,0
33528001907634,0
33528001907642,0
33528001907659,3
33528001907675,2
33528001907683,0
33528001907691,3
33528001907709,3
33528001907717,0
33528001907725,3
33528001907733,4
33528001907741,3
33528001907758,0
33528001907766,0
33528001907774,7
33528001907782,6
33528001907790,5
33528001907808,0
33528001907816,0
33528001907824,1
33528001907832,2
33528001907840,16
33528001907857,0
33528001907865,6
33528001907873,1
33528001907881,4
33528001907899,0
33528001907907,1
33528001907915,1
33528001907923,0
33528001907931,6
33528001907949,0
33528001907956,7
33528001907964,1
33528001907972,4
33528001907980,0
33528001907998,0
33528001908004,0
33528001908012,4
33528001908020,0
33528001908038,10
33528001908053,0
33528001908061,10
33528001908087,8
33528001908095,1
33528001908103,11
33528001908129,0
33528001908152,1
33528001908160,7
33528001908178,0
33528001908186,1
33528001908194,11
33528001908202,2
33528001908210,10
33528001908228,0
33528001908236,0
33528001908244,2
33528001908251,0
33528001908269,0
33528001908277,1
33528001908285,3
33528001908293,6
33528001908301,9
33528001908319,0
33528001908327,0
33528001908343,4
33528001908350,1
33528001908418,1
33528001908426,3
33528001908434,2
33528001908442,3
33528001908459,2
33528001908467,0
33528001908475,5
33528001908483,22
33528001908491,1
33528001908517,0
33528001908525,0
33528001908533,3
33528001908541,0
33528001908574,0
33528001908590,8
33528001908608,0
33528001908616,0
33528001908624,0
33528001908632,4
33528001908640,0
33528001908657,0
33528001908665,2
33528001908673,13
33528001908699,0
33528001908707,1
33528001908731,1
33528001908756,1
33528001908814,0
33528001908822,4
33528001908848,2
33528001908855,1
33528001908863,0
33528001908897,1
33528001908905,2
33528001908913,2
33528001908921,1
33528001908954,2
33528001908962,7
33528001909002,0
33528001909010,0
33528001909028,3
33528001909036,12
33528001909044,0
33528001909051,2
33528001909069,1
33528001909077,1
33528001909085,0
33528001909093,1
33528001909101,3
33528001909119,2
33528001909135,1
33528001909143,0
33528001909150,0
33528001909168,2
33528001909176,2
33528001909184,13
33528001909200,0
33528001909218,1
33528001909226,0
33528001909234,0
33528001909242,0
33528001909259,1
33528001909267,0
33528001909275,0
33528001909283,0
33528001909291,1
33528001909309,0
33528001909317,0
33528001909325,0
33528001909333,1
33528001909341,0
33528001909358,0
33528001909366,1
33528001909382,5
33528001909390,0
33528001909408,0
33528001909432,5
33528001909440,10
33528001909457,15
33528001909465,6
33528001909473,10
33528001909481,0
33528001909499,1
33528001909507,4
33528001909515,2
33528001909523,2
33528001909531,3
33528001909556,2
33528001909564,2
33528001909572,2
33528001909580,3
33528001909598,2
33528001909606,0
33528001909614,0
33528001909630,0
33528001909648,0
33528001909655,0
33528001909671,3
33528001909689,0
33528001909697,7
33528001909747,0
33528001909754,1
33528001909762,2
33528001909770,1
33528001909788,0
33528001909796,1
33528001909804,1
33528001909812,1
33528001909820,0
33528001909838,0
33528001909846,0
33528001909853,2
33528001909861,1
33528001909879,2
33528001909895,1
33528001909903,4
33528001909911,0
33528001909945,0
33528001909952,1
33528001909960,1
33528001909978,0
33528001909986,0
33528001909994,3
33528001910000,0
33528001910018,0
33528001910026,2
33528001910034,1
33528001910042,0
33528001910059,2
33528001910067,3
33528001910075,2
33528001910083,1
33528001910091,0
33528001910117,0
33528001910141,5
33528001910158,0
33528001910166,3
33528001910208,1
33528001910216,1
33528001910224,3
33528001910232,1
33528001910240,5
33528001910265,0
33528001910273,0
33528001910299,1
33528001910307,0
33528001910315,1
33528001910349,3
33528001910356,0
33528001910364,0
33528001910372,0
33528001910380,13
33528001910398,2
33528001910414,1
33528001910422,2
33528001910430,9
33528001910448,0
33528001910455,1
33528001910463,0
33528001910471,7
33528001910489,0
33528001910497,0
33528001910505,0
33528001910513,7
33528001910521,0
33528001910539,0
33528001910554,2
33528001910562,0
33528001910570,1
33528001910588,2
33528001910596,0
33528001910604,1
33528001910612,2
33528001910646,0
33528001910653,0
33528001910661,0
33528001910679,1
33528001910687,1
33528001910695,2
33528001910703,5
33528001910711,0
33528001910729,1
33528001910737,1
33528001910745,2
33528001910752,3
33528001910760,2
33528001910778,0
33528001910786,8
33528001910794,0
33528001910802,2
33528001910810,2
33528001910828,2
33528001910836,1
33528001910844,5
33528001910851,5
33528001910869,7
33528001910877,0
33528001910885,7
33528001910927,0
33528001910984,4
33528001910992,4
33528001911008,3
33528001911016,1
33528001911024,1
33528001911032,1
33528001911040,0
33528001911057,1
33528001911065,0
33528001911073,2
33528001911081,0
33528001911099,1
33528001911107,0
33528001911115,0
33528001911123,0
33528001911131,1
33528001911149,1
33528001911156,0
33528001911214,0
33528001911222,2
33528001911230,0
33528001911248,5
33528001911255,3
33528001911263,1
33528001911271,7
33528001911289,2
33528001911297,0
33528001911305,0
33528001911313,0
33528001911321,2
33528001911339,0
33528001911347,1
33528001911354,0
33528001911362,0
33528001911370,0
33528001911388,0
33528001911396,0
33528001911404,5
33528001911412,0
33528001911420,0
33528001911438,0
33528001911446,0
33528001911453,0
33528001911461,0
33528001911479,0
33528001911487,2
33528001911495,1
33528001911503,1
33528001911511,0
33528001911529,0
33528001911537,1
33528001911545,3
33528001911552,0
33528001911560,0
33528001911578,0
33528001911586,7
33528001911594,0
33528001911602,0
33528001911610,3
33528001911628,2
33528001911636,0
33528001911644,7
33528001911651,1
33528001911669,0
33528001911677,0
33528001911685,0
33528001911693,0
33528001911701,1
33528001911719,1
33528001911727,0
33528001911735,2
33528001911743,8
33528001911750,1
33528001911768,0
33528001911776,0
33528001911784,1
33528001911792,1
33528001911800,6
33528001911818,3
33528001911883,0
33528001911909,0
33528001911917,0
33528001911925,0
33528001911933,0
33528001911982,1
33528001912006,0
33528001912014,0
33528001912022,1
33528001912030,0
33528001912048,0
33528001912055,0
33528001912063,0
33528001912071,0
33528001912089,1
33528001912097,3
33528001912105,1
33528001912113,3
33528001912121,0
33528001912139,1
33528001912147,1
33528001912154,0
33528001912204,0
33528001912212,0
33528001912253,2
33528001912261,4
33528001912279,3
33528001912287,2
33528001912295,2
33528001912303,1
33528001912311,5
33528001912329,4
33528001912337,4
33528001912345,5
33528001912352,5
33528001912360,1
33528001912394,2
33528001912402,1
33528001912410,2
33528001912428,1
33528001912451,0
33528001912469,2
33528001912477,4
33528001912485,3
33528001912493,2
33528001912501,0
33528001912519,1
33528001912527,8
33528001912535,0
33528001912543,1
33528001912550,0
33528001912568,0
33528001912576,0
33528001912584,0
33528001912592,8
33528001912600,0
33528001912618,3
33528001912626,8
33528001912634,0
33528001912642,8
33528001912659,4
33528001912667,0
33528001912675,6
33528001912683,4
33528001912709,5
33528001912717,6
33528001912725,1
33528001912733,0
33528001912741,0
33528001912758,12
33528001912766,0
33528001912774,1
33528001912782,1
33528001912790,0
33528001912824,1
33528001912832,3
33528001912840,5
33528001912857,2
33528001912865,0
33528001912873,2
33528001912881,5
33528001912899,0
33528001912907,0
33528001912915,0
33528001912923,4
33528001912931,9
33528001912949,3
33528001912956,2
33528001912964,2
33528001912972,3
33528001912980,1
33528001912998,0
33528001913004,13
33528001913012,1
33528001913020,4
33528001913038,7
33528001913046,1
33528001913061,0
33528001913095,4
33528001913103,8
33528001913111,6
33528001913129,4
33528001913137,2
33528001913145,23
33528001913152,10
33528001913160,70
33528001913178,18
33528001913186,27
33528001913194,16
33528001913202,6
33528001913210,2
33528001913228,13
33528001913236,0
33528001913251,1
33528001913269,0
33528001913277,0
33528001913285,1
33528001913293,0
33528001913301,7
33528001913319,14
33528001913327,3
33528001913335,0
33528001913343,1
33528001913350,2
33528001913368,1
33528001913376,1
33528001913384,7
33528001913392,3
33528001913400,13
33528001913418,1
33528001913426,15
33528001913434,0
33528001913442,0
33528001913459,3
33528001913467,1
33528001913475,1
33528001913483,3
33528001913491,3
33528001913509,0
33528001913517,0
33528001913525,6
33528001913533,1
33528001913541,1
33528001913558,3
33528001913566,1
33528001913574,1
33528001913582,0
33528001913590,2
33528001913608,1
33528001913616,2
33528001913624,4
33528001913632,0
33528001913640,4
33528001913657,12
33528001913665,1
33528001913673,4
33528001913681,5
33528001913699,3
33528001913707,16
33528001913715,1
33528001913723,4
33528001913731,16
33528001913749,1
33528001913756,26
33528001913764,9
33528001913772,4
33528001913780,3
33528001913798,2
33528001913806,10
33528001913814,2
33528001913822,0
33528001913830,0
33528001913848,3
33528001913855,2
33528001913863,1
33528001913889,1
33528001913897,2
33528001913905,0
33528001913913,1
33528001913921,2
33528001913939,2
33528001913947,5
33528001913954,1
33528001913962,1
33528001913970,5
33528001913988,19
33528001913996,2
33528001914010,2
33528001914028,3
